metodo,x0_id,x0_x,x0_y,alpha_fijo,k,x_k,y_k,f_xk,alpha_k_opt
paso_optimo,0,-3.0,3.0,,80,-3540035.490212661,3540037.467595691,2506371654395.426,1.0
paso_optimo,0,-3.0,3.0,,81,-4248043.173867375,4248045.151250404,3609175841410.643,1.0
paso_optimo,0,-3.0,3.0,,82,-5097652.485539495,5097654.462922525,5197214188668.542,1.0
paso_optimo,0,-3.0,3.0,,83,-6117183.680307594,6117185.657690624,7483989654927.81,1.0
paso_optimo,0,-3.0,3.0,,84,-7340620.922430015,7340622.899813045,10776946008408.234,1.0
paso_optimo,0,-3.0,3.0,,85,-8808745.798475208,8808747.775858236,15518803992084.205,1.0
paso_optimo,0,-3.0,3.0,,86,-10570494.963826582,10570496.94120961,22347076936440.57,1.0
paso_optimo,0,-3.0,3.0,,87,-12684594.481560826,12684596.458943855,32179792448789.51,1.0
paso_optimo,0,-3.0,3.0,,88,-15221513.257925443,15221515.235308472,46338899191993.16,1.0
paso_optimo,0,-3.0,3.0,,89,-18265816.596787225,18265818.574170254,66728018413197.08,1.0
paso_optimo,0,-3.0,3.0,,90,-21918980.31731143,21918982.294694457,96088348298581.78,1.0
paso_optimo,0,-3.0,3.0,,91,-26302777.048716158,26302779.026099186,138367226497027.25,1.0
paso_optimo,0,-3.0,3.0,,92,-31563332.76037297,31563334.737756,199248807470966.84,1.0
paso_optimo,0,-3.0,3.0,,93,-37875999.278293945,37876001.25567698,286918279244936.75,1.0
paso_optimo,0,-3.0,3.0,,94,-45451199.58372344,45451201.56110647,413162326694779.3,1.0
paso_optimo,0,-3.0,3.0,,95,-54541440.19469325,54541442.172076285,594953761272124.9,1.0
paso_optimo,0,-3.0,3.0,,96,-65449727.972016215,65449729.94939925,856733404206022.1,1.0
paso_optimo,0,-3.0,3.0,,97,-78539673.68208657,78539675.6594696,1233696099478333.2,1.0
paso_optimo,0,-3.0,3.0,,98,-94247608.20205438,94247610.17943741,1776522367634315.5,1.0
paso_optimo,0,-3.0,3.0,,99,-113097130.02575202,113097132.00313506,2558192208739642.5,1.0
paso_optimo,0,-3.0,3.0,,100,-135716555.82243872,135716557.79982173,3683796758533748.0,1.0
paso_optimo,0,-3.0,3.0,,101,-162859867.17898858,162859869.1563716,5304667331918827.0,1.0
paso_optimo,0,-3.0,3.0,,102,-195431840.4086845,195431842.3860675,7638720926393827.0,1.0
paso_optimo,0,-3.0,3.0,,103,-234518208.50962323,234518210.48700625,1.0999758117259088e+16,1.0
paso_optimo,0,-3.0,3.0,,104,-281421850.85700005,281421852.8343831,1.5839651739251674e+16,1.0
paso_optimo,0,-3.0,3.0,,105,-337706221.566958,337706223.544341,2.2809098550561176e+16,1.0
paso_optimo,0,-3.0,3.0,,106,-405247466.1259135,405247468.1032966,3.2845101920560576e+16,1.0
paso_optimo,0,-3.0,3.0,,107,-486296959.2147038,486296961.1920869,4.729694670061253e+16,1.0
paso_optimo,0,-3.0,3.0,,108,-583556350.7837478,583556352.7611308,6.8107603138791784e+16,1.0
paso_optimo,0,-3.0,3.0,,109,-700267620.708645,700267622.686028,9.80749483995288e+16,1.0
paso_optimo,0,-3.0,3.0,,110,-840321144.5632993,840321146.5406823,1.4122792553236203e+17,1.0
paso_optimo,0,-3.0,3.0,,111,-1008385373.5146748,1008385375.4920578,2.0336821270245885e+17,1.0
paso_optimo,0,-3.0,3.0,,112,-1210062448.2984247,1210062450.2758079,2.9285022623494694e+17,1.0
paso_optimo,0,-3.0,3.0,,113,-1452074938.6552382,1452074940.6326213,4.2170432606838445e+17,1.0
paso_optimo,0,-3.0,3.0,,114,-1742489926.5263662,1742489928.5037494,6.072542294982863e+17,1.0
paso_optimo,0,-3.0,3.0,,115,-2090987912.5292413,2090987914.5066242,8.744460908956156e+17,1.0
paso_optimo,0,-3.0,3.0,,116,-2509185495.1902323,2509185497.167615,1.2592023708469343e+18,1.0
paso_optimo,0,-3.0,3.0,,117,-3011022594.572342,3011022596.5497246,1.8132514141958203e+18,1.0
paso_optimo,0,-3.0,3.0,,118,-3613227113.8690357,3613227115.8464184,2.6110820367086193e+18,1.0
paso_optimo,0,-3.0,3.0,,119,-4335872537.034678,4335872539.012061,3.759958133197044e+18,1.0
paso_optimo,0,-3.0,3.0,,120,-5203047044.210012,5203047046.187395,5.414339710910192e+18,1.0
paso_optimo,0,-3.0,3.0,,121,-6243656453.199236,6243656455.176619,7.796649183584512e+18,1.0
paso_optimo,0,-3.0,3.0,,122,-7492387744.201005,7492387746.178388,1.122717482485375e+19,1.0
paso_optimo,0,-3.0,3.0,,123,-8990865293.67116,8990865295.648542,1.6167131749343795e+19,1.0
paso_optimo,0,-3.0,3.0,,124,-10789038352.929115,10789038354.9065,2.3280669720461894e+19,1.0
paso_optimo,0,-3.0,3.0,,125,-12946846024.202686,12946846026.180069,3.352416440000276e+19,1.0
paso_optimo,0,-3.0,3.0,,126,-15536215229.341648,15536215231.31903,4.827479673662968e+19,1.0
paso_optimo,0,-3.0,3.0,,127,-18643458275.582024,18643458277.55941,6.951570730204664e+19,1.0
paso_optimo,0,-3.0,3.0,,128,-22372149930.469807,22372149932.44719,1.001026185111317e+20,1.0
paso_optimo,0,-3.0,3.0,,129,-26846579917.10207,26846579919.079453,1.4414777065968684e+20,1.0
paso_optimo,0,-3.0,3.0,,130,-32215895900.430183,32215895902.407562,2.075727897462115e+20,1.0
paso_optimo,0,-3.0,3.0,,131,-38659075080.899506,38659075082.87689,2.989048172374138e+20,1.0
paso_optimo,0,-3.0,3.0,,132,-46390890097.39066,46390890099.36804,4.304229368239823e+20,1.0
paso_optimo,0,-3.0,3.0,,133,-55669068116.85329,55669068118.830666,6.19809029021786e+20,1.0
paso_optimo,0,-3.0,3.0,,134,-66802881740.89914,66802881742.876526,8.9252500180413e+20,1.0
paso_optimo,0,-3.0,3.0,,135,-80163458088.7776,80163458090.75499,1.2852360025819437e+21,1.0
paso_optimo,0,-3.0,3.0,,136,-96196149707.01816,96196149708.99553,1.850739843729053e+21,1.0
paso_optimo,0,-3.0,3.0,,137,-115435379648.26698,115435379650.24435,2.665065374953558e+21,1.0
paso_optimo,0,-3.0,3.0,,138,-138522455578.15817,138522455580.13556,3.837694139935344e+21,1.0
paso_optimo,0,-3.0,3.0,,139,-166226946694.13437,166226946696.11176,5.526279561516657e+21,1.0
paso_optimo,0,-3.0,3.0,,140,-199472336033.01544,199472336034.99283,7.957842568572534e+21,1.0
paso_optimo,0,-3.0,3.0,,141,-239366803239.66565,239366803241.64304,1.1459293298730025e+22,1.0
paso_optimo,0,-3.0,3.0,,142,-287240163887.9193,287240163889.8967,1.650138235018535e+22,1.0
paso_optimo,0,-3.0,3.0,,143,-344688196665.3123,344688196667.2897,2.3761990584213317e+22,1.0
paso_optimo,0,-3.0,3.0,,144,-413625835998.58405,413625836000.5614,3.4217266441269088e+22,1.0
paso_optimo,0,-3.0,3.0,,145,-496351003198.6553,496351003200.6327,4.927286367545859e+22,1.0
paso_optimo,0,-3.0,3.0,,146,-595621203838.7711,595621203840.7485,7.095292369270494e+22,1.0
paso_optimo,0,-3.0,3.0,,147,-714745444606.3453,714745444608.3226,1.021722101173871e+23,1.0
paso_optimo,0,-3.0,3.0,,148,-857694533528.0889,857694533530.0662,1.4712798256913236e+23,1.0
paso_optimo,0,-3.0,3.0,,149,-1029233440233.5,1029233440235.4774,2.1186429489938415e+23,1.0
paso_optimo,0,-3.0,3.0,,150,-1235080128280.8176,1235080128282.795,3.0508458465532064e+23,1.0
paso_optimo,0,-3.0,3.0,,151,-1482096153937.158,1482096153939.1353,4.393218019036493e+23,1.0
paso_optimo,0,-3.0,3.0,,152,-1778515384725.2852,1778515384727.2625,6.326233947416092e+23,1.0
paso_optimo,0,-3.0,3.0,,153,-2134218461670.81,2134218461672.7876,9.109776884281479e+23,1.0
paso_optimo,0,-3.0,3.0,,154,-2561062154004.7563,2561062154006.734,1.3118078713361094e+24,1.0
paso_optimo,0,-3.0,3.0,,155,-3073274584805.6997,3073274584807.6772,1.8890033347237447e+24,1.0
paso_optimo,0,-3.0,3.0,,156,-3687929501767.3403,3687929501769.3174,2.720164802002639e+24,1.0
paso_optimo,0,-3.0,3.0,,157,-4425515402121.098,4425515402123.075,3.917037314883963e+24,1.0
paso_optimo,0,-3.0,3.0,,158,-5310618482545.1,5310618482547.077,5.640533733432024e+24,1.0
paso_optimo,0,-3.0,3.0,,159,-6372742179054.222,6372742179056.199,8.122368576141871e+24,1.0
paso_optimo,0,-3.0,3.0,,160,-7647290614865.399,7647290614867.377,1.1696210749644709e+25,1.0
paso_optimo,0,-3.0,3.0,,161,-9176748737839.176,9176748737841.154,1.6842543479490212e+25,1.0
paso_optimo,0,-3.0,3.0,,162,-11012098485406.91,11012098485408.887,2.4253262610464586e+25,1.0
paso_optimo,0,-3.0,3.0,,163,-13214518182488.121,13214518182490.098,3.4924698159067054e+25,1.0
paso_optimo,0,-3.0,3.0,,164,-15857421818985.973,15857421818987.95,5.029156534905675e+25,1.0
paso_optimo,0,-3.0,3.0,,165,-19028906182782.957,19028906182784.934,7.241985410263861e+25,1.0
paso_optimo,0,-3.0,3.0,,166,-22834687419339.246,22834687419341.227,1.0428458990779506e+26,1.0
paso_optimo,0,-3.0,3.0,,167,-27401624903207.645,27401624903209.62,1.501698094672287e+26,1.0
paso_optimo,0,-3.0,3.0,,168,-32881949883849.414,32881949883851.39,2.162445256328099e+26,1.0
paso_optimo,0,-3.0,3.0,,169,-39458339860619.984,39458339860621.96,3.11392116911254e+26,1.0
paso_optimo,0,-3.0,3.0,,170,-47350007832744.59,47350007832746.58,4.4840464835221365e+26,1.0
paso_optimo,0,-3.0,3.0,,171,-56820009399293.44,56820009399295.414,6.457026936271813e+26,1.0
paso_optimo,0,-3.0,3.0,,172,-68184011279152.55,68184011279154.52,9.298118788231472e+26,1.0
paso_optimo,0,-3.0,3.0,,173,-81820813534983.52,81820813534985.5,1.3389291055053408e+27,1.0
paso_optimo,0,-3.0,3.0,,174,-98184976241979.98,98184976241981.95,1.9280579119276733e+27,1.0
paso_optimo,0,-3.0,3.0,,175,-117821971490375.89,117821971490377.86,2.776403393175836e+27,1.0
paso_optimo,0,-3.0,3.0,,176,-141386365788451.44,141386365788453.4,3.998020886173214e+27,1.0
paso_optimo,0,-3.0,3.0,,177,-169663638946141.5,169663638946143.47,5.757150076089399e+27,1.0
paso_optimo,0,-3.0,3.0,,178,-203596366735370.34,203596366735372.3,8.290296109568764e+27,1.0
paso_optimo,0,-3.0,3.0,,179,-244315640082444.9,244315640082446.88,1.1938026397779048e+28,1.0
paso_optimo,0,-3.0,3.0,,180,-293178768098934.3,293178768098936.25,1.7190758012801853e+28,1.0
paso_optimo,0,-3.0,3.0,,181,-351814521718720.9,351814521718722.9,2.4754691538434606e+28,1.0
paso_optimo,0,-3.0,3.0,,182,-422177426062464.9,422177426062466.9,3.564675581534577e+28,1.0
paso_optimo,0,-3.0,3.0,,183,-506612911274957.94,506612911274959.94,5.133132837409788e+28,1.0
paso_optimo,0,-3.0,3.0,,184,-607935493529949.2,607935493529951.2,7.391711285870083e+28,1.0
paso_optimo,0,-3.0,3.0,,185,-729522592235938.9,729522592235940.9,1.0644064251652909e+29,1.0
paso_optimo,0,-3.0,3.0,,186,-875427110683126.4,875427110683128.4,1.5327452522380173e+29,1.0
paso_optimo,0,-3.0,3.0,,187,-1050512532819751.4,1050512532819753.4,2.2071531632227426e+29,1.0
paso_optimo,0,-3.0,3.0,,188,-1260615039383701.5,1260615039383703.5,3.178300555040747e+29,1.0
paso_optimo,0,-3.0,3.0,,189,-1512738047260441.8,1512738047260443.8,4.576752799258675e+29,1.0
paso_optimo,0,-3.0,3.0,,190,-1815285656712530.5,1815285656712532.5,6.590524030932495e+29,1.0
paso_optimo,0,-3.0,3.0,,191,-2178342788055037.2,2178342788055039.2,9.490354604542795e+29,1.0
paso_optimo,0,-3.0,3.0,,192,-2614011345666045.5,2614011345666047.5,1.366611063054163e+30,1.0
paso_optimo,0,-3.0,3.0,,193,-3136813614799255.0,3136813614799257.0,1.9679199307979953e+30,1.0
paso_optimo,0,-3.0,3.0,,194,-3764176337759106.0,3764176337759108.0,2.8338047003491123e+30,1.0
paso_optimo,0,-3.0,3.0,,195,-4517011605310928.0,4517011605310930.0,4.080678768502723e+30,1.0
paso_optimo,0,-3.0,3.0,,196,-5420413926373114.0,5420413926373116.0,5.876177426643922e+30,1.0
paso_optimo,0,-3.0,3.0,,197,-6504496711647737.0,6504496711647739.0,8.461695494367247e+30,1.0
paso_optimo,0,-3.0,3.0,,198,-7805396053977284.0,7805396053977286.0,1.2184841511888835e+31,1.0
paso_optimo,0,-3.0,3.0,,199,-9366475264772742.0,9366475264772744.0,1.7546171777119924e+31,1.0
paso_optimo,0,-3.0,3.0,,200,-1.1239770317727292e+16,1.1239770317727292e+16,2.5266487359052694e+31,1.0
paso_fijo,1,-1.0,4.0,0.01,0,-1.0,4.0,2.250022141361503,
paso_fijo,1,-1.0,4.0,0.01,1,-1.005531651555686,4.0016317265896815,2.253338803295117,
paso_fijo,1,-1.0,4.0,0.01,2,-1.0110372679884896,4.003235197052961,2.2566177467174446,
paso_fijo,1,-1.0,4.0,0.01,3,-1.0165170540495114,4.004810765491664,2.2598595997989515,
paso_fijo,1,-1.0,4.0,0.01,4,-1.0219712122820745,4.00635878404037,2.2630649786307337,
paso_fijo,1,-1.0,4.0,0.01,5,-1.0273999430055567,4.007879602824845,2.266234487383115,
paso_fijo,1,-1.0,4.0,0.01,6,-1.0328034443017613,4.0093735699229445,2.269368718466893,
paso_fijo,1,-1.0,4.0,0.01,7,-1.038181912003718,4.010841031327897,2.2724682526969087,
paso_fijo,1,-1.0,4.0,0.01,8,-1.0435355396868067,4.012282330913869,2.275533659457619,
paso_fijo,1,-1.0,4.0,0.01,9,-1.048864518662106,4.01369781040372,2.2785654968703817,
paso_fijo,1,-1.0,4.0,0.01,10,-1.0541690379718625,4.01508780933886,2.2815643119621725,
paso_fijo,1,-1.0,4.0,0.01,11,-1.059449284386989,4.016452665051119,2.284530640835471,
paso_fijo,1,-1.0,4.0,0.01,12,-1.0647054424064955,4.017792712636548,2.2874650088390602,
paso_fijo,1,-1.0,4.0,0.01,13,-1.0699376942587637,4.019108284931074,2.2903679307395164,
paso_fijo,1,-1.0,4.0,0.01,14,-1.075146219904578,4.0203997124879285,2.293239910893164,
paso_fijo,1,-1.0,4.0,0.01,15,-1.080331197041825,4.02166732355677,2.2960814434182826,
paso_fijo,1,-1.0,4.0,0.01,16,-1.0854928011117846,4.0229114440644365,2.2988930123673854,
paso_fijo,1,-1.0,4.0,0.01,17,-1.090631205306928,4.024132397597257,2.30167509189937,
paso_fijo,1,-1.0,4.0,0.01,18,-1.0957465805801492,4.025330505384849,2.304428146451386,
paso_fijo,1,-1.0,4.0,0.01,19,-1.1008390956553527,4.026506086285343,2.3071526309102492,
paso_fijo,1,-1.0,4.0,0.01,20,-1.1059089170393288,4.027659456771968,2.3098489907832596,
paso_fijo,1,-1.0,4.0,0.01,21,-1.110956209034844,4.028790930920945,2.312517662368276,
paso_fijo,1,-1.0,4.0,0.01,22,-1.1159811337548797,4.029900820400622,2.3151590729229254,
paso_fijo,1,-1.0,4.0,0.01,23,-1.1209838511379575,4.030989434461802,2.3177736408328244,
paso_fijo,1,-1.0,4.0,0.01,24,-1.125964518964483,4.032057079929205,2.320361775778695,
paso_fijo,1,-1.0,4.0,0.01,25,-1.1309232928740522,4.03310406119402,2.3229238789022757,
paso_fijo,1,-1.0,4.0,0.01,26,-1.1358603263836617,4.034130680207497,2.325460342970928,
paso_fijo,1,-1.0,4.0,0.01,27,-1.1407757709067623,4.035137236475517,2.32797155254086,
paso_fijo,1,-1.0,4.0,0.01,28,-1.1456697757731076,4.036124027054124,2.3304578841188603,
paso_fijo,1,-1.0,4.0,0.01,29,-1.150542488249341,4.037091346545946,2.332919706322501,
paso_fijo,1,-1.0,4.0,0.01,30,-1.1553940535602722,4.038039487097481,2.3353573800387046,
paso_fijo,1,-1.0,4.0,0.01,31,-1.1602246149107964,4.038968738397205,2.3377712585806427,
paso_fijo,1,-1.0,4.0,0.01,32,-1.1650343135084047,4.039879387674461,2.3401616878428904,
paso_fijo,1,-1.0,4.0,0.01,33,-1.169823288586247,4.0407717196990935,2.342529006454783,
paso_fijo,1,-1.0,4.0,0.01,34,-1.1745916774266987,4.041646016781795,2.3448735459319456,
paso_fijo,1,-1.0,4.0,0.01,35,-1.179339615385393,4.04250255877513,2.34719563082593,
paso_fijo,1,-1.0,4.0,0.01,36,-1.1840672359156772,4.043341623075206,2.349495578871938,
paso_fijo,1,-1.0,4.0,0.01,37,-1.1887746705934548,4.04416348462396,2.351773701134591,
paso_fijo,1,-1.0,4.0,0.01,38,-1.193462049142377,4.044968415912024,2.354030302151712,
paso_fijo,1,-1.0,4.0,0.01,39,-1.198129499459348,4.045756686982162,2.3562656800761044,
paso_fijo,1,-1.0,4.0,0.01,40,-1.202777147640309,4.046528565433225,2.358480126815296,
paso_fijo,1,-1.0,4.0,0.01,41,-1.2074051180062693,4.047284316424623,2.3606739281692306,
paso_fijo,1,-1.0,4.0,0.01,42,-1.212013533129553,4.048024202681269,2.362847363965898,
paso_fijo,1,-1.0,4.0,0.01,43,-1.2166025138602314,4.048748484498987,2.3650007081948794,
paso_fijo,1,-1.0,4.0,0.01,44,-1.2211721793527117,4.04945741975036,2.3671342291388067,
paso_fijo,1,-1.0,4.0,0.01,45,-1.2257226470924536,4.0501512638909825,2.369248189502723,
paso_fijo,1,-1.0,4.0,0.01,46,-1.2302540329227907,4.050830269966117,2.3713428465413426,
paso_fijo,1,-1.0,4.0,0.01,47,-1.2347664510718275,4.051494688617725,2.3734184521842026,
paso_fijo,1,-1.0,4.0,0.01,48,-1.23926001417939,4.0521447680918525,2.3754752531587133,
paso_fijo,1,-1.0,4.0,0.01,49,-1.2437348333240061,4.052780754246356,2.377513491111104,
paso_fijo,1,-1.0,4.0,0.01,50,-1.248191018049895,4.05340289055896,2.379533402725266,
paso_fijo,1,-1.0,4.0,0.01,51,-1.2526286763939414,4.054011418135609,2.3815352198394995,
paso_fijo,1,-1.0,4.0,0.01,52,-1.2570479149126383,4.054606575719122,2.383519169561179,
paso_fijo,1,-1.0,4.0,0.01,53,-1.2614488387089766,4.055188599698123,2.3854854743793306,
paso_fijo,1,-1.0,4.0,0.01,54,-1.2658315514592635,4.055757724116238,2.387434352275143,
paso_fijo,1,-1.0,4.0,0.01,55,-1.2701961554398535,4.056314180681536,2.3893660168304205,
paso_fijo,1,-1.0,4.0,0.01,56,-1.2745427515537744,4.056858198776221,2.3912806773339854,
paso_fijo,1,-1.0,4.0,0.01,57,-1.2788714393572325,4.057390005466544,2.393178538886051,
paso_fijo,1,-1.0,4.0,0.01,58,-1.2831823170859828,4.057909825512935,2.3950598025005774,
paso_fijo,1,-1.0,4.0,0.01,59,-1.2874754816815497,4.058417881380336,2.39692466520562,
paso_fijo,1,-1.0,4.0,0.01,60,-1.291751028817284,4.058914393248739,2.3987733201416974,
paso_fijo,1,-1.0,4.0,0.01,61,-1.2960090529242445,4.059399579023902,2.4006059566581874,
paso_fijo,1,-1.0,4.0,0.01,62,-1.3002496472168918,4.059873654348244,2.402422760407773,
paso_fijo,1,-1.0,4.0,0.01,63,-1.3044729037185825,4.060336832611913,2.40422391343896,
paso_fijo,1,-1.0,4.0,0.01,64,-1.3086789132868537,4.06078932496401,2.406009594286682,
paso_fijo,1,-1.0,4.0,0.01,65,-1.3128677656384875,4.061231340323964,2.407779978061011,
paso_fijo,1,-1.0,4.0,0.01,66,-1.3170395493743454,4.061663085393058,2.4095352365340035,
paso_fijo,1,-1.0,4.0,0.01,67,-1.3211943520039642,4.0620847646660865,2.4112755382246926,
paso_fijo,1,-1.0,4.0,0.01,68,-1.3253322599699056,4.062496580443149,2.4130010484822577,
paso_fijo,1,-1.0,4.0,0.01,69,-1.3294533586718495,4.062898732841564,2.41471192956738,
paso_fijo,1,-1.0,4.0,0.01,70,-1.3335577324904273,4.063291419807906,2.41640834073183,
paso_fijo,1,-1.0,4.0,0.01,71,-1.3376454648107838,4.063674837130152,2.4180904382962813,
paso_fijo,1,-1.0,4.0,0.01,72,-1.3417166380458658,4.064049178449935,2.4197583757263983,
paso_fijo,1,-1.0,4.0,0.01,73,-1.3457713336594281,4.064414635274904,2.4214123037072035,
paso_fijo,1,-1.0,4.0,0.01,74,-1.349809632188754,4.064771396991175,2.423052370215759,
paso_fijo,1,-1.0,4.0,0.01,75,-1.3538316132670831,4.065119650875879,2.4246787205921874,
paso_fijo,1,-1.0,4.0,0.01,76,-1.357837355645744,4.065459582109792,2.4262914976090393,
paso_fijo,1,-1.0,4.0,0.01,77,-1.3618269372159857,4.065791373790057,2.427890841539056,
paso_fijo,1,-1.0,4.0,0.01,78,-1.3658004350305057,4.066115206942974,2.4294768902213337,
paso_fijo,1,-1.0,4.0,0.01,79,-1.3697579253246701,4.066431260536875,2.431049779125914,
paso_fijo,1,-1.0,4.0,0.01,80,-1.3736994835374228,4.066739711495067,2.4326096414168425,
paso_fijo,1,-1.0,4.0,0.01,81,-1.3776251843318825,4.067040734708839,2.434156608013696,
paso_fijo,1,-1.0,4.0,0.01,82,-1.3815351016156234,4.067334503050534,2.4356908076516226,
paso_fijo,1,-1.0,4.0,0.01,83,-1.3854293085606377,4.06762118738669,2.437212366939902,
paso_fijo,1,-1.0,4.0,0.01,84,-1.3893078776229801,4.067900956591227,2.4387214104190695,
paso_fijo,1,-1.0,4.0,0.01,85,-1.3931708805620902,4.068173977558697,2.4402180606166115,
paso_fijo,1,-1.0,4.0,0.01,86,-1.3970183884597935,4.068440415217579,2.4417024381012613,
paso_fijo,1,-1.0,4.0,0.01,87,-1.40085047173898,4.068700432543629,2.443174661535929,
paso_fijo,1,-1.0,4.0,0.01,88,-1.4046672001819582,4.068954190573272,2.4446348477292767,
paso_fijo,1,-1.0,4.0,0.01,89,-1.4084686429484858,4.069201848417035,2.4460831116859674,
paso_fijo,1,-1.0,4.0,0.01,90,-1.4122548685934777,4.06944356327303,2.447519566655614,
paso_fijo,1,-1.0,4.0,0.01,91,-1.4160259450843875,4.069679490440461,2.448944324180454,
paso_fijo,1,-1.0,4.0,0.01,92,-1.4197819398182687,4.069909783333184,2.450357494141765,
paso_fijo,1,-1.0,4.0,0.01,93,-1.4235229196385102,4.0701345934932815,2.451759184805052,
paso_fijo,1,-1.0,4.0,0.01,94,-1.4272489508512518,4.070354070604684,2.4531495028640284,
paso_fijo,1,-1.0,4.0,0.01,95,-1.4309600992414768,4.07056836250681,2.4545285534834127,
paso_fijo,1,-1.0,4.0,0.01,96,-1.4346564300887859,4.070777615208242,2.4558964403405654,
paso_fijo,1,-1.0,4.0,0.01,97,-1.438338008182851,4.070981972900418,2.4572532656659836,
paso_fijo,1,-1.0,4.0,0.01,98,-1.4420048978385538,4.07118157797135,2.4585991302826877,
paso_fijo,1,-1.0,4.0,0.01,99,-1.4456571629108061,4.071376571019365,2.4599341336445097,
paso_fijo,1,-1.0,4.0,0.01,100,-1.449294866809059,4.071567090866862,2.461258373873313,
paso_fijo,1,-1.0,4.0,0.01,101,-1.452918072511498,4.071753274574086,2.4625719477951615,
paso_fijo,1,-1.0,4.0,0.01,102,-1.4565268425789302,4.0719352574529175,2.4638749509754687,
paso_fijo,1,-1.0,4.0,0.01,103,-1.4601212391683625,4.072113173080674,2.4651674777531314,
paso_fijo,1,-1.0,4.0,0.01,104,-1.4637013240462757,4.072287153313927,2.466449621273693,
paso_fijo,1,-1.0,4.0,0.01,105,-1.467267158601596,4.072457328302322,2.467721473521529,
paso_fijo,1,-1.0,4.0,0.01,106,-1.470818803858365,4.072623826502412,2.468983125351105,
paso_fijo,1,-1.0,4.0,0.01,107,-1.4743563204881143,4.072786774691493,2.4702346665173067,
paso_fijo,1,-1.0,4.0,0.01,108,-1.4778797688219438,4.072946297981445,2.4714761857048697,
paso_fijo,1,-1.0,4.0,0.01,109,-1.48138920886231,4.073102519832577,2.472707770556929,
paso_fijo,1,-1.0,4.0,0.01,110,-1.4848847002945236,4.073255562067476,2.4739295077027155,
paso_fijo,1,-1.0,4.0,0.01,111,-1.4883663024979634,4.073405544884842,2.4751414827844,
paso_fijo,1,-1.0,4.0,0.01,112,-1.4918340745570065,4.073552586873341,2.4763437804831243,
paso_fijo,1,-1.0,4.0,0.01,113,-1.4952880752716797,4.073696805025435,2.4775364845442303,
paso_fijo,1,-1.0,4.0,0.01,114,-1.4987283631680353,4.073838314751219,2.4787196778017013,
paso_fijo,1,-1.0,4.0,0.01,115,-1.5021549965082532,4.073977229892248,2.4798934422018464,
paso_fijo,1,-1.0,4.0,0.01,116,-1.5055680333004753,4.074113662735349,2.4810578588262304,
paso_fijo,1,-1.0,4.0,0.01,117,-1.5089675313083728,4.074247724026435,2.482213007913882,
paso_fijo,1,-1.0,4.0,0.01,118,-1.5123535480604524,4.074379522984297,2.4833589688827935,
paso_fijo,1,-1.0,4.0,0.01,119,-1.5157261408591036,4.074509167314386,2.4844958203507206,
paso_fijo,1,-1.0,4.0,0.01,120,-1.5190853667893904,4.074636763222584,2.4856236401553167,
paso_fijo,1,-1.0,4.0,0.01,121,-1.5224312827275925,4.0747624154289515,2.4867425053736016,
paso_fijo,1,-1.0,4.0,0.01,122,-1.5257639453494984,4.074886227181466,2.4878524923407976,
paso_fijo,1,-1.0,4.0,0.01,123,-1.5290834111384548,4.075008300269734,2.488953676668531,
paso_fijo,1,-1.0,4.0,0.01,124,-1.5323897363931755,4.075128735038688,2.4900461332624353,
paso_fijo,1,-1.0,4.0,0.01,125,-1.5356829772353144,4.0752476304022585,2.4911299363391555,
paso_fijo,1,-1.0,4.0,0.01,126,-1.5389631896168052,4.075365083857022,2.492205159442782,
paso_fijo,1,-1.0,4.0,0.01,127,-1.5422304293269729,4.075481191495828,2.493271875460718,
paso_fijo,1,-1.0,4.0,0.01,128,-1.5454847519994197,4.075596048021395,2.4943301566390046,
paso_fijo,1,-1.0,4.0,0.01,129,-1.5487262131186905,4.075709746759884,2.4953800745971164,
paso_fijo,1,-1.0,4.0,0.01,130,-1.5519548680267206,4.07582237967444,2.496421700342237,
paso_fijo,1,-1.0,4.0,0.01,131,-1.5551707719290693,4.075934037378701,2.4974551042830395,
paso_fijo,1,-1.0,4.0,0.01,132,-1.558373979900945,4.076044809150282,2.498480356242973,
paso_fijo,1,-1.0,4.0,0.01,133,-1.5615645468930246,4.07615478294422,2.49949752547308,
paso_fijo,1,-1.0,4.0,0.01,134,-1.5647425277370688,4.076264045406388,2.5005066806643526,
paso_fijo,1,-1.0,4.0,0.01,135,-1.5679079771513427,4.07637268188687,2.501507889959645,
paso_fijo,1,-1.0,4.0,0.01,136,-1.5710609497458388,4.0764807764533035,2.502501220965148,
paso_fijo,1,-1.0,4.0,0.01,137,-1.574201500027312,4.076588411904183,2.5034867407614474,
paso_fijo,1,-1.0,4.0,0.01,138,-1.577329682404126,4.076695669782119,2.504464515914176,
paso_fijo,1,-1.0,4.0,0.01,139,-1.5804455511909195,4.076802630387063,2.505434612484261,
paso_fijo,1,-1.0,4.0,0.01,140,-1.5835491606130894,4.0769093727894905,2.5063970960378055,
paso_fijo,1,-1.0,4.0,0.01,141,-1.5866405648111026,4.077015974843531,2.5073520316555795,
paso_fijo,1,-1.0,4.0,0.01,142,-1.5897198178446346,4.077122513200066,2.508299483942166,
paso_fijo,1,-1.0,4.0,0.01,143,-1.5927869736965392,4.077229063319776,2.50923951703475,
paso_fijo,1,-1.0,4.0,0.01,144,-1.595842086276656,4.077335699486141,2.5101721946115787,
paso_fijo,1,-1.0,4.0,0.01,145,-1.5988852094254562,4.077442494818392,2.511097579900086,
